output: Running command: ./powchain optchain --p2p 0.0.0.0:6042 --api 0.0.0.0:7149 --shardId 0 --nodeId 0 --experNumber 35 --experIter 0 --shardNum 4 --shardSize 16 --blockSize 8192 --symbolSize 64 --propSize 16 --avaiSize 16 --eReq 4 --iReq 4 --k 6 --tDiff 000003ffffffffffffffffffffffffffffffffffffffffffffffffffffffffdc --pDiff 0000003c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3a --aDiff 0000001818181818181818181818181818181818181818181818181818181814 --iDiff 00000001da7801da7801da7801da7801da7801da7801da7801da7801da7801da --oDiff 0000001e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1d
err: [2025-12-26T19:22:20Z INFO  powchain::optchain] configuration: Configuration { tx_diff: 0000..ffdc, prop_diff: 0000..3c3a, avai_diff: 0000..1814, in_avai_diff: 0000..01da, order_diff: 0000..1e1d, block_size: 8192, symbol_size: 64, num_symbol_per_block: 128, prop_size: 16, avai_size: 16, ex_req_num: 4, in_req_num: 4, k: 6, shard_id: 0, node_id: 0, shard_num: 4, shard_size: 16, exper_number: 35, exper_iter: 0 }
[2025-12-26T19:47:23Z INFO  powchain::optchain::network::worker] cmt 4dd2..9225 is now available
[2025-12-26T19:47:28Z INFO  powchain::optchain::network::worker] cmt 9b4c..752f is now available
[2025-12-26T19:47:29Z INFO  powchain::optchain::network::worker] cmt 4219..f684 is now available
[2025-12-26T19:47:29Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:29Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..6c38)
[2025-12-26T19:47:29Z INFO  powchain::optchain::network::worker] cmt 7710..acb2 has already been requested
[2025-12-26T19:47:29Z INFO  powchain::optchain::network::worker] cmt 89fe..8ff0 has already been requested
[2025-12-26T19:47:29Z INFO  powchain::optchain::network::worker] cmt 1c6a..c2a0 has already been requested
[2025-12-26T19:47:29Z INFO  powchain::optchain::network::worker] cmt 4219..f684 has already been requested
[2025-12-26T19:47:29Z INFO  powchain::optchain::network::worker] cmt d740..628a has already been requested
[2025-12-26T19:47:29Z INFO  powchain::optchain::network::worker] cmt 01c2..8546 has already been requested
[2025-12-26T19:47:30Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:30Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:32Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:32Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:34Z INFO  powchain::optchain::network::worker] cmt 875d..8254 is now available
[2025-12-26T19:47:35Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:35Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:35Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:35Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:36Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:36Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:38Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:38Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:39Z INFO  powchain::optchain::network::worker] cmt d740..628a is now available
[2025-12-26T19:47:39Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:39Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:40Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..6c38
[2025-12-26T19:47:40Z INFO  powchain::optchain::network::worker] Proposer block 0000..6c38 already exists
[2025-12-26T19:47:42Z INFO  powchain::optchain::network::worker] cmt cb88..28e5 is now available
[2025-12-26T19:47:43Z INFO  powchain::optchain::network::worker] cmt 7bc3..4397 is now available
[2025-12-26T19:47:45Z INFO  powchain::optchain::network::worker] cmt 8109..11a2 is now available
[2025-12-26T19:47:47Z INFO  powchain::optchain::network::worker] cmt 7699..a95a is now available
[2025-12-26T19:47:47Z INFO  powchain::optchain::network::worker] cmt bf64..f903 is now available
[2025-12-26T19:47:48Z INFO  powchain::optchain::network::worker] cmt b300..7e9c is now available
[2025-12-26T19:47:50Z INFO  powchain::optchain::network::worker] cmt 72b9..7a96 is now available
[2025-12-26T19:47:51Z INFO  powchain::optchain::network::worker] cmt 1c6a..c2a0 is now available
[2025-12-26T19:47:53Z INFO  powchain::optchain::network::worker] cmt e18e..d516 is now available
[2025-12-26T19:47:54Z INFO  powchain::optchain::network::worker] cmt cc0d..a459 is now available
[2025-12-26T19:47:55Z INFO  powchain::optchain::network::worker] cmt 69f6..7892 is now available
[2025-12-26T19:47:57Z INFO  powchain::optchain::network::worker] cmt 7b12..822f is now available
[2025-12-26T19:48:03Z INFO  powchain::optchain::network::worker] cmt 2cc8..442e is now available
[2025-12-26T19:48:03Z INFO  powchain::optchain::network::worker] cmt 3bc1..6890 is now available
[2025-12-26T19:48:05Z INFO  powchain::optchain::network::worker] cmt 61e9..6c6a is now available
[2025-12-26T19:48:06Z INFO  powchain::optchain::network::worker] cmt 75cb..b532 is now available
[2025-12-26T19:48:13Z INFO  powchain::optchain::network::worker] cmt c52a..88ef is now available
[2025-12-26T19:48:14Z INFO  powchain::optchain::network::worker] cmt 7212..8ad6 is now available
[2025-12-26T19:48:15Z INFO  powchain::optchain::network::worker] cmt c0ef..7c87 is now available
[2025-12-26T19:48:19Z INFO  powchain::optchain::network::worker] cmt 0f74..8580 is now available
[2025-12-26T19:48:25Z INFO  powchain::optchain::network::worker] cmt a7da..d7ca is now available
[2025-12-26T19:48:25Z INFO  powchain::optchain::network::worker] cmt 9818..9666 is now available
[2025-12-26T19:48:26Z INFO  powchain::optchain::network::worker] cmt e867..cd36 is now available
[2025-12-26T19:48:27Z INFO  powchain::optchain::network::worker] cmt eb05..29ea is now available
[2025-12-26T19:48:28Z INFO  powchain::optchain::network::worker] cmt ca0b..51e0 is now available
[2025-12-26T19:48:29Z INFO  powchain::optchain::network::worker] cmt 1041..5656 is now available
[2025-12-26T19:48:30Z INFO  powchain::optchain::network::worker] cmt b880..bd0d is now available
[2025-12-26T19:48:34Z INFO  powchain::optchain::network::worker] cmt eba1..c7e4 is now available
[2025-12-26T19:48:34Z INFO  powchain::optchain::network::worker] cmt 0f32..2df4 is now available
[2025-12-26T19:48:37Z INFO  powchain::optchain::network::worker] cmt 5793..c5f3 is now available
[2025-12-26T19:48:38Z INFO  powchain::optchain::network::worker] cmt 281f..3842 is now available
[2025-12-26T19:48:39Z INFO  powchain::optchain::network::worker] cmt b069..c208 is now available
[2025-12-26T19:48:42Z INFO  powchain::optchain::network::worker] cmt c2ab..90b4 is now available
[2025-12-26T19:48:44Z INFO  powchain::optchain::network::worker] cmt 597e..dd00 is now available
[2025-12-26T19:48:45Z INFO  powchain::optchain::network::worker] cmt ebc7..cd3a is now available
[2025-12-26T19:48:46Z INFO  powchain::optchain::network::worker] cmt 0702..bd28 is now available
[2025-12-26T19:48:47Z INFO  powchain::optchain::network::worker] cmt b24a..ab57 is now available
[2025-12-26T19:48:52Z INFO  powchain::optchain::miner] mine a transaction block 0000..3ff7 in shard 0
[2025-12-26T19:49:14Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:16Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:16Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:16Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:16Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:16Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:17Z INFO  powchain::optchain::network::worker] successfully inserting block: ExHash(0000..fcb0)
[2025-12-26T19:49:17Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:23Z INFO  powchain::optchain::network::worker] Reject block 0000..fcb0 in shard 0: insertion fails: Block already exits
[2025-12-26T19:49:24Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:24Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:24Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:24Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:24Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:24Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:25Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:25Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:25Z INFO  powchain::optchain::network::worker] Reject block 0000..fcb0 in shard 0: insertion fails: Block already exits
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Reject block 0000..fcb0 in shard 0: insertion fails: Block already exits
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:26Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Reject block 0000..fcb0 in shard 0: insertion fails: Block already exits
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..fcb0
[2025-12-26T19:49:27Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..fcb0 already exists
[2025-12-26T19:49:37Z INFO  powchain::optchain::miner] mine a transaction block 0000..986b in shard 0
[2025-12-26T19:49:38Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..32d7
[2025-12-26T19:49:39Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..6be7
[2025-12-26T19:49:39Z INFO  powchain::optchain::network::worker] successfully inserting block: OrderHash(0000..6be7)
[2025-12-26T19:49:39Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..6be7
[2025-12-26T19:49:39Z INFO  powchain::optchain::network::worker] Ordering block 0000..6be7 already exists
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..6be7
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Ordering block 0000..6be7 already exists
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..6be7
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Ordering block 0000..6be7 already exists
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..6be7
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Ordering block 0000..6be7 already exists
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..32d7
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..32d7
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..32d7
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..32d7
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..32d7
[2025-12-26T19:49:40Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..32d7
[2025-12-26T19:49:41Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..32d7
[2025-12-26T19:49:42Z INFO  powchain::optchain::network::worker] successfully inserting block: ExHash(0000..32d7)
[2025-12-26T19:49:42Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..32d7
